,pitchIndex,actionIndex,runnerIndex,runners,playEvents,credits,flags,homeTeamWinProbability,awayTeamWinProbability,homeTeamWinProbabilityAdded,playEndTime,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,result.isOut,about.atBatIndex,about.halfInning,about.isTopInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls,count.strikes,count.outs,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.batterHotColdZones,matchup.pitcherHotColdZones,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,leverageIndex,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,trajectory,hardness,location,coordinates.coordX,coordinates.coordY,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
39,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,1,99,0.10000000000000009,2024-10-12T01:01:24.888Z,39,atBat,Ponche,strikeout,Pablo Aliendo se poncha tirándole.,0,8,0,true,39,top,true,5,2024-10-12T01:00:08.145Z,2024-10-12T01:01:24.888Z,true,false,false,true,14,1,3,1,680846,Pablo Aliendo,/api/v1/people/680846,R,Right,681617,Kevin Garcia,/api/v1/people/681617,L,Left,,,vs_LHP,vs_RHB,Men_On,0.06,672779,Tucupita Marcano,/api/v1/people/672779,,,,,,,,,,,,,,,
40,0,,"0,1","[object Object],[object Object]",[object Object],"[object Object],[object Object]",,0.8999999999999999,99.1,-0.10000000000000009,2024-10-12T01:02:03.641Z,40,atBat,Pelotazo,hit_by_pitch,Carlos D.   Rodriguez golpeado por lanzamiento.   Tucupita Marcano a 2da.,0,8,0,false,40,top,true,5,2024-10-12T01:01:28.031Z,2024-10-12T01:02:03.641Z,true,false,false,false,11,1,0,1,677578,Carlos D. Rodriguez,/api/v1/people/677578,L,Left,681617,Kevin Garcia,/api/v1/people/681617,L,Left,,,vs_LHP,vs_LHB,RISP,0.05,677578,Carlos D. Rodriguez,/api/v1/people/677578,672779,Tucupita Marcano,/api/v1/people/672779,,,,,,,,,,,,
41,"0,1,2,3,4,5,6",,"0,1,2,3,4","[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0.4,99.6,-0.4999999999999999,2024-10-12T01:05:43.779Z,41,atBat,Sencillo,single,Peter O'Brien pega sencillo con rodado a jardinero central Luis Matos.   Tucupita Marcano anota  Carlos D.   Rodriguez a 3ra.,1,9,0,false,41,top,true,5,2024-10-12T01:02:05.022Z,2024-10-12T01:05:43.779Z,true,true,false,false,33,3,2,1,598284,Peter O'Brien,/api/v1/people/598284,R,Right,681617,Kevin Garcia,/api/v1/people/681617,L,Left,,,vs_LHP,vs_RHB,RISP,0.08,598284,Peter O'Brien,/api/v1/people/598284,,,,677578,Carlos D. Rodriguez,/api/v1/people/677578,ground_ball,medium,8,121.02,159.51,,,,
42,"0,2",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object]","[object Object],[object Object]",[object Object],0.3,99.7,-0.10000000000000003,2024-10-12T01:08:24.822Z,42,atBat,Elevado de Sacrificio,sac_fly,Keon Barnum out con elevado de sacrificio a jardinero izquierdo Hedbert Perez.   Carlos D.   Rodriguez anota.,1,10,0,true,42,top,true,5,2024-10-12T01:05:47.811Z,2024-10-12T01:08:24.822Z,true,true,false,true,0,1,0,2,621572,Keon Barnum,/api/v1/people/621572,L,Left,681617,Kevin Garcia,/api/v1/people/681617,L,Left,,,vs_LHP,vs_LHB,Men_On,0.04,598284,Peter O'Brien,/api/v1/people/598284,,,,,,,fly_ball,medium,7,79.26,106.26,,,,
43,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0.3,99.7,0,2024-10-12T01:09:01.767Z,43,atBat,Roletazo de Out,field_out,"Renato Núñez batea rodado de out suavemente, lanzador Kevin Garcia a primera base Carlos Rivero.",0,10,0,true,43,top,true,5,2024-10-12T01:08:26.385Z,2024-10-12T01:09:01.767Z,true,false,false,true,0,1,0,3,600524,Renato Núñez,/api/v1/people/600524,R,Right,681617,Kevin Garcia,/api/v1/people/681617,L,Left,,,vs_LHP,vs_RHB,Empty,0.02,,,,,,,,,,ground_ball,soft,1,125.25,189.16,,,,
44,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0.2,99.8,-0.09999999999999998,2024-10-12T01:12:07.805Z,44,atBat,Ponche,strikeout,Carlos Rivero se poncha tirándole.,0,10,0,true,44,bottom,false,5,2024-10-12T01:09:06.698Z,2024-10-12T01:12:07.805Z,true,false,false,true,14,1,3,1,491640,Carlos Rivero,/api/v1/people/491640,R,Right,448855,Junior Guerra,/api/v1/people/448855,R,Right,,,vs_RHP,vs_RHB,Empty,0.05,,,,,,,,,,,,,,,,,,
45,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",,0.2,99.8,0,2024-10-12T01:12:50.390Z,45,atBat,Roletazo de Out,field_out,"César Hernández batea rodado de out suavemente, segunda base José Peraza a primera base Renato Núñez.",0,10,0,true,45,bottom,false,5,2024-10-12T01:12:09.234Z,2024-10-12T01:12:50.390Z,true,false,false,true,0,0,0,2,514917,César Hernández,/api/v1/people/514917,L,Left,448855,Junior Guerra,/api/v1/people/448855,R,Right,,,vs_RHP,vs_LHB,Empty,0.03,,,,,,,,,,ground_ball,soft,4,145.83,158.91,,,,
46,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0.2,99.8,0,2024-10-12T01:13:42.451Z,46,atBat,Roletazo de Out,field_out,"Johan Lopez batea rodado de out, tercera base Manuel Boscan a primera base Renato Núñez.",0,10,0,true,46,bottom,false,5,2024-10-12T01:12:54.233Z,2024-10-12T01:13:42.451Z,true,false,false,true,0,1,0,3,672517,Johan Lopez,/api/v1/people/672517,R,Right,448855,Junior Guerra,/api/v1/people/448855,R,Right,,,vs_RHP,vs_RHB,Empty,0.02,,,,,,,,,,ground_ball,medium,5,110.73,168.59,,,,
47,"1,2,3,4",0,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0.1,99.9,-0.1,2024-10-12T01:18:00.870Z,47,atBat,Sencillo,single,Alberth Martinez pega sencillo con rodado a jardinero derecho Leonys Martin.,0,10,0,false,47,top,true,6,2024-10-12T01:16:37.631Z,2024-10-12T01:18:00.870Z,true,false,false,false,33,0,2,0,594021,Alberth Martinez,/api/v1/people/594021,R,Right,622161,Eduardo Paredes,/api/v1/people/622161,R,Right,,,vs_RHP,vs_RHB,Men_On,0.01,594021,Alberth Martinez,/api/v1/people/594021,,,,,,,ground_ball,medium,9,152.48,152.25,,,,
48,"0,1",,"0,1","[object Object],[object Object]","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0.2,99.8,0.1,2024-10-12T01:19:19.530Z,48,atBat,Out Forzado,force_out,"Manuel Boscan batea rodado batea para out forzado, tercera base Johan Lopez a campo corto Alcides Escobar.   Alberth Martinez out en 2da.    Manuel Boscan a 1ra.",0,10,0,true,48,top,true,6,2024-10-12T01:18:11.266Z,2024-10-12T01:19:19.530Z,true,false,false,true,0,1,0,1,598724,Manuel Boscan,/api/v1/people/598724,L,Left,622161,Eduardo Paredes,/api/v1/people/622161,R,Right,,,vs_RHP,vs_LHB,Men_On,0.02,598724,Manuel Boscan,/api/v1/people/598724,,,,,,,ground_ball,medium,5,108.92,160.12,,,,
49,"0,1",,"0,1","[object Object],[object Object]","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0.1,99.9,-0.1,2024-10-12T01:20:09.428Z,49,atBat,Sencillo,single,José Peraza pega sencillo con línea a jardinero derecho Leonys Martin.   Manuel Boscan a 2da.,0,10,0,false,49,top,true,6,2024-10-12T01:19:21.996Z,2024-10-12T01:20:09.428Z,true,false,false,false,33,1,0,1,606299,José Peraza,/api/v1/people/606299,R,Right,622161,Eduardo Paredes,/api/v1/people/622161,R,Right,,,vs_RHP,vs_RHB,RISP,0.01,606299,José Peraza,/api/v1/people/606299,598724,Manuel Boscan,/api/v1/people/598724,,,,line_drive,medium,9,157.33,140.75,,,,
50,"0,1,2",,"0,1,2","[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0.1,99.9,0,2024-10-12T01:21:54.803Z,50,atBat,Sencillo,single,Tucupita Marcano pega sencillo con línea suave a jardinero derecho Leonys Martin.   Manuel Boscan a 3ra.    José Peraza a 2da.,0,10,0,false,50,top,true,6,2024-10-12T01:20:20.735Z,2024-10-12T01:21:54.803Z,true,false,false,false,33,1,1,1,672779,Tucupita Marcano,/api/v1/people/672779,L,Left,622161,Eduardo Paredes,/api/v1/people/622161,R,Right,,,vs_RHP,vs_LHB,Loaded,0.02,672779,Tucupita Marcano,/api/v1/people/672779,606299,José Peraza,/api/v1/people/606299,598724,Manuel Boscan,/api/v1/people/598724,line_drive,soft,9,164.59,128.65,,,,
51,"0,1,2",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object]","[object Object],[object Object]",[object Object],0.1,99.9,0,2024-10-12T01:23:22.307Z,51,atBat,Elevado de Sacrificio,sac_fly,Pablo Aliendo out con elevado de sacrificio a jardinero central Luis Matos.   Manuel Boscan anota.,1,11,0,true,51,top,true,6,2024-10-12T01:21:57.347Z,2024-10-12T01:23:22.307Z,true,true,false,true,0,2,0,2,680846,Pablo Aliendo,/api/v1/people/680846,R,Right,622161,Eduardo Paredes,/api/v1/people/622161,R,Right,,,vs_RHP,vs_RHB,RISP,0.02,672779,Tucupita Marcano,/api/v1/people/672779,606299,José Peraza,/api/v1/people/606299,,,,fly_ball,medium,8,127.67,89.92,,,,
52,"0,1,2,3,4",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0.1,99.9,0,2024-10-12T01:25:08.476Z,52,atBat,Roletazo de Out,field_out,"Carlos D.   Rodriguez batea rodado de out, tercera base Johan Lopez a primera base Carlos Rivero.",0,11,0,true,52,top,true,6,2024-10-12T01:23:24.076Z,2024-10-12T01:25:08.476Z,true,false,false,true,0,3,1,3,677578,Carlos D. Rodriguez,/api/v1/people/677578,L,Left,622161,Eduardo Paredes,/api/v1/people/622161,R,Right,,,vs_RHP,vs_LHB,Empty,0.01,,,,,,,,,,ground_ball,medium,5,107.7,159.51,,,,
53,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0.1,99.9,0,2024-10-12T01:28:15.879Z,53,atBat,Elevado de Out,field_out,Hedbert Perez batea elevado de out a jardinero izquierdo Alberth Martinez.,0,11,0,true,53,bottom,false,6,2024-10-12T01:26:33.852Z,2024-10-12T01:28:15.879Z,true,false,false,true,0,2,1,1,691616,Hedbert Perez,/api/v1/people/691616,L,Left,448855,Junior Guerra,/api/v1/people/448855,R,Right,,,vs_RHP,vs_LHB,Empty,0.03,,,,,,,,,,fly_ball,medium,7,79.87,108.68,,,,
54,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,-0.1,2024-10-12T01:29:30.406Z,54,atBat,Ponche,strikeout,"Israel Pineda se poncha tirándole, receptor Pablo Aliendo a primera base Renato Núñez.",0,11,0,true,54,bottom,false,6,2024-10-12T01:28:17.951Z,2024-10-12T01:29:30.406Z,true,false,false,true,14,0,3,2,672832,Israel Pineda,/api/v1/people/672832,R,Right,448855,Junior Guerra,/api/v1/people/448855,R,Right,,,vs_RHP,vs_RHB,Empty,0.01,,,,,,,,,,,,,,,,,,
55,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:30:13.926Z,55,atBat,Roletazo de Out,field_out,"Luis Matos batea rodado de out, campo corto Tucupita Marcano a primera base Renato Núñez.",0,11,0,true,55,bottom,false,6,2024-10-12T01:29:32.667Z,2024-10-12T01:30:13.926Z,true,false,false,true,0,0,0,3,682641,Luis Matos,/api/v1/people/682641,R,Right,448855,Junior Guerra,/api/v1/people/448855,R,Right,,,vs_RHP,vs_RHB,Empty,0.01,,,,,,,,,,ground_ball,medium,6,108.31,157.7,,,,
56,"1,2,3,4",0,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:34:12.040Z,56,atBat,Ponche,strikeout,Peter O'Brien se poncha tirándole.,0,11,0,true,56,top,true,7,2024-10-12T01:33:00.502Z,2024-10-12T01:34:12.040Z,true,false,false,true,14,1,3,1,598284,Peter O'Brien,/api/v1/people/598284,R,Right,622161,Eduardo Paredes,/api/v1/people/622161,R,Right,,,vs_RHP,vs_RHB,Empty,0,,,,,,,,,,,,,,,,,,
57,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:35:58.645Z,57,atBat,Jonrón,home_run,Keon Barnum batea jonrón (1) con elevado entre los jardines izquierdo y central.,1,12,0,false,57,top,true,7,2024-10-12T01:34:14.523Z,2024-10-12T01:35:58.645Z,true,true,false,false,38,2,1,1,621572,Keon Barnum,/api/v1/people/621572,L,Left,622161,Eduardo Paredes,/api/v1/people/622161,R,Right,,,vs_RHP,vs_LHB,Empty,0,,,,,,,,,,fly_ball,medium,78,53.24,49.98,,,,
58,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:37:36.026Z,58,atBat,Sencillo,single,Renato Núñez pega sencillo con línea a jardinero derecho Leonys Martin.,0,12,0,false,58,top,true,7,2024-10-12T01:36:01.666Z,2024-10-12T01:37:36.026Z,true,false,false,false,33,0,2,1,600524,Renato Núñez,/api/v1/people/600524,R,Right,622161,Eduardo Paredes,/api/v1/people/622161,R,Right,,,vs_RHP,vs_RHB,Men_On,0,600524,Renato Núñez,/api/v1/people/600524,,,,,,,line_drive,medium,9,178.5,131.68,,,,
59,0,,"0,1","[object Object],[object Object]",[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",0,100,0,2024-10-12T01:38:23.050Z,59,atBat,Roletazo de Doble Play,grounded_into_double_play,"Alberth Martinez batea rodado batea para doble matanza, campo corto Kelvin Melean a segunda base César Hernández a primera base Carlos Rivero.   Renato Núñez out en 2da.    Alberth Martinez out en 1ra.",0,12,0,true,59,top,true,7,2024-10-12T01:37:37.766Z,2024-10-12T01:38:23.050Z,true,false,false,true,24,0,0,3,594021,Alberth Martinez,/api/v1/people/594021,R,Right,622161,Eduardo Paredes,/api/v1/people/622161,R,Right,,,vs_RHP,vs_RHB,Empty,0,,,,,,,,,,ground_ball,medium,6,107.7,157.09,,,,
60,"2,3,4","0,1",0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:42:09.354Z,60,atBat,Línea de Out,field_out,Kelvin Melean batea línea de out fuertemente a tercera base Manuel Boscan.,0,12,0,true,60,bottom,false,7,2024-10-12T01:41:02.717Z,2024-10-12T01:42:09.354Z,true,false,false,true,0,0,2,1,665913,Kelvin Melean,/api/v1/people/665913,R,Right,696037,Brayan Palencia,/api/v1/people/696037,R,Right,,,vs_RHP,vs_RHB,Empty,0.01,,,,,,,,,,line_drive,hard,5,102.26,163.75,,,,
61,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:43:11.919Z,61,atBat,Elevado de Out,field_out,Leonys Martin batea elevado de out a jardinero izquierdo Alberth Martinez.,0,12,0,true,61,bottom,false,7,2024-10-12T01:42:12.634Z,2024-10-12T01:43:11.919Z,true,false,false,true,0,0,1,2,547982,Leonys Martin,/api/v1/people/547982,L,Left,696037,Brayan Palencia,/api/v1/people/696037,R,Right,,,vs_RHP,vs_LHB,Empty,0.01,,,,,,,,,,fly_ball,medium,7,84.71,112.31,,,,
62,"1,2,3,4,5",0,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:45:26.875Z,62,atBat,Ponche,strikeout,Diego Cartaya se poncha tirándole.,0,12,0,true,62,bottom,false,7,2024-10-12T01:43:55.142Z,2024-10-12T01:45:26.875Z,true,false,false,true,14,2,3,3,682616,Diego Cartaya,/api/v1/people/682616,R,Right,696037,Brayan Palencia,/api/v1/people/696037,R,Right,,,vs_RHP,vs_RHB,Empty,0,,,,,,,,,,,,,,,,,,
63,2,"0,1",0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:48:46.708Z,63,atBat,Elevado de Out,field_out,Manuel Boscan batea elevado de out a jardinero central Luis Matos.,0,12,0,true,63,top,true,8,2024-10-12T01:48:37.763Z,2024-10-12T01:48:46.708Z,true,false,false,true,0,0,0,1,598724,Manuel Boscan,/api/v1/people/598724,L,Left,681619,Robinson Hernandez,/api/v1/people/681619,R,Right,,,vs_RHP,vs_LHB,Empty,0,,,,,,,,,,fly_ball,medium,8,130.7,71.16,,,,
64,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:50:06.955Z,64,atBat,Elevado de Out,field_out,José Peraza batea elevado de out a jardinero derecho Leonys Martin.,0,12,0,true,64,top,true,8,2024-10-12T01:48:50.001Z,2024-10-12T01:50:06.955Z,true,false,false,true,0,0,1,2,606299,José Peraza,/api/v1/people/606299,R,Right,681619,Robinson Hernandez,/api/v1/people/681619,R,Right,,,vs_RHP,vs_RHB,Empty,0,,,,,,,,,,fly_ball,medium,9,176.69,112.31,,,,
65,"0,1,2,3,4",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:51:53.194Z,65,atBat,Roletazo de Out,field_out,"Tucupita Marcano batea rodado de out, segunda base César Hernández a primera base Carlos Rivero.",0,12,0,true,65,top,true,8,2024-10-12T01:50:08.929Z,2024-10-12T01:51:53.194Z,true,false,false,true,0,2,2,3,672779,Tucupita Marcano,/api/v1/people/672779,L,Left,681619,Robinson Hernandez,/api/v1/people/681619,R,Right,,,vs_RHP,vs_LHB,Empty,0,,,,,,,,,,ground_ball,medium,4,145.83,158.3,,,,
66,"2,3,4,5","0,1",0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:56:04.085Z,66,atBat,Elevado de Out,field_out,Carlos Rivero batea elevado de out a jardinero derecho Romer Cuadrado.,0,12,0,true,66,bottom,false,8,2024-10-12T01:54:32.113Z,2024-10-12T01:56:04.085Z,true,false,false,true,0,1,2,1,491640,Carlos Rivero,/api/v1/people/491640,R,Right,696037,Brayan Palencia,/api/v1/people/696037,R,Right,,,vs_RHP,vs_RHB,Empty,0,,,,,,,,,,fly_ball,medium,9,170.03,106.87,,,,
67,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:57:23.269Z,67,atBat,Roletazo de Out,field_out,César Hernández batea rodado de out a primera base Renato Núñez.,0,12,0,true,67,bottom,false,8,2024-10-12T01:56:05.497Z,2024-10-12T01:57:23.269Z,true,false,false,true,0,0,0,2,514917,César Hernández,/api/v1/people/514917,L,Left,696037,Brayan Palencia,/api/v1/people/696037,R,Right,,,vs_RHP,vs_LHB,Empty,0,,,,,,,,,,ground_ball,medium,3,145.83,180.69,,,,
68,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T01:57:37.397Z,68,atBat,Roletazo de Out,field_out,"Johan Lopez batea rodado de out, campo corto Tucupita Marcano a primera base Renato Núñez.",0,12,0,true,68,bottom,false,8,2024-10-12T01:57:26.737Z,2024-10-12T01:57:37.397Z,true,false,false,true,0,0,0,3,672517,Johan Lopez,/api/v1/people/672517,R,Right,696037,Brayan Palencia,/api/v1/people/696037,R,Right,,,vs_RHP,vs_RHB,Empty,0,,,,,,,,,,ground_ball,medium,6,113.15,159.51,,,,
69,1,0,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,0,2024-10-12T02:00:23.521Z,69,atBat,Roletazo de Out,field_out,"Pablo Aliendo batea rodado de out, tercera base Johan Lopez a primera base Carlos Rivero.",0,12,0,true,69,top,true,9,2024-10-12T02:00:12.502Z,2024-10-12T02:00:23.521Z,true,false,false,true,0,0,0,1,680846,Pablo Aliendo,/api/v1/people/680846,R,Right,641849,Aaron McGarity,/api/v1/people/641849,R,Right,,,vs_RHP,vs_RHB,Empty,0,,,,,,,,,,ground_ball,medium,5,108.31,160.12,,,,
